query_mass,compound_id,compound_name,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,"delta(ppm),",ccs_value
481.2620911,HMDB0032839,Citronellyl beta-sophoroside,C22H40O11,480.257062122,M+H,+,481.264338,5,213.64033333333336
